"기준년월일","요일","시간대","발신지_시도","발신지_시군구","발신지_읍면동","통화건수"
"20180509","수","00","부산광역시","금정구","부곡동","6"
"20180509","수","00","부산광역시","기장군","기장읍","7"
"20180509","수","00","부산광역시","기장군","장안읍","5"
"20180509","수","00","부산광역시","기장군","정관면","9"
"20180509","수","00","부산광역시","남구","대연동","6"
"20180509","수","00","부산광역시","동구","범일동","5"
"20180509","수","00","부산광역시","동구","수정동","5"
"20180509","수","00","부산광역시","동래구","명륜동","5"
"20180509","수","00","부산광역시","동래구","안락동","5"
"20180509","수","00","부산광역시","부산진구","가야동","5"
"20180509","수","00","부산광역시","부산진구","당감동","5"
"20180509","수","00","부산광역시","부산진구","범전동","5"
"20180509","수","00","부산광역시","부산진구","전포동","5"
"20180509","수","00","부산광역시","북구","구포동","6"
"20180509","수","00","부산광역시","사상구","학장동","7"
"20180509","수","00","부산광역시","사하구","신평동","8"
"20180509","수","00","부산광역시","사하구","하단동","5"
"20180509","수","00","부산광역시","서구","부민동1가","5"
"20180509","수","00","부산광역시","수영구","광안동","8"
"20180509","수","00","부산광역시","연제구","연산동","6"
"20180509","수","00","부산광역시","영도구","남항동2가","5"
"20180509","수","00","부산광역시","해운대구","송정동","5"
"20180509","수","00","부산광역시","해운대구","우동","5"
"20180509","수","00","부산광역시","해운대구","재송동","5"
"20180509","수","00","부산광역시","해운대구","좌동","6"
"20180509","수","01","부산광역시","강서구","대저2동","5"
"20180509","수","01","부산광역시","금정구","부곡동","8"
"20180509","수","01","부산광역시","기장군","기장읍","5"
"20180509","수","01","부산광역시","기장군","정관면","6"
"20180509","수","01","부산광역시","기장군","정관읍","5"
"20180509","수","01","부산광역시","남구","대연동","5"
"20180509","수","01","부산광역시","동래구","명륜동","5"
"20180509","수","01","부산광역시","동래구","안락동","6"
"20180509","수","01","부산광역시","부산진구","당감동","6"
"20180509","수","01","부산광역시","북구","구포동","5"
"20180509","수","01","부산광역시","사상구","학장동","6"
"20180509","수","01","부산광역시","사하구","괴정동","5"
"20180509","수","01","부산광역시","사하구","신평동","7"
"20180509","수","01","부산광역시","서구","부민동1가","5"
"20180509","수","01","부산광역시","수영구","광안동","5"
"20180509","수","01","부산광역시","연제구","연산동","5"
"20180509","수","01","부산광역시","해운대구","반여동","5"
"20180509","수","01","부산광역시","해운대구","우동","5"
"20180509","수","01","부산광역시","해운대구","재송동","8"
"20180509","수","01","부산광역시","해운대구","좌동","5"
"20180509","수","02","부산광역시","금정구","부곡동","5"
"20180509","수","02","부산광역시","기장군","기장읍","5"
"20180509","수","02","부산광역시","기장군","정관면","5"
"20180509","수","02","부산광역시","남구","대연동","5"
"20180509","수","02","부산광역시","동래구","안락동","5"
"20180509","수","02","부산광역시","동래구","명륜동","5"
"20180509","수","02","부산광역시","부산진구","당감동","10"
"20180509","수","02","부산광역시","북구","구포동","5"
"20180509","수","02","부산광역시","사상구","괘법동","5"
"20180509","수","02","부산광역시","사상구","학장동","5"
"20180509","수","02","부산광역시","사하구","신평동","5"
"20180509","수","02","부산광역시","서구","토성동5가","5"
"20180509","수","02","부산광역시","수영구","광안동","5"
"20180509","수","02","부산광역시","연제구","연산동","7"
"20180509","수","02","부산광역시","영도구","남항동2가","5"
"20180509","수","02","부산광역시","해운대구","재송동","5"
"20180509","수","02","부산광역시","해운대구","좌동","5"
"20180509","수","03","부산광역시","금정구","부곡동","5"
"20180509","수","03","부산광역시","금정구","서동","5"
"20180509","수","03","부산광역시","기장군","장안읍","5"
"20180509","수","03","부산광역시","기장군","정관면","7"
"20180509","수","03","부산광역시","남구","대연동","5"
"20180509","수","03","부산광역시","동래구","명륜동","5"
"20180509","수","03","부산광역시","동래구","안락동","5"
"20180509","수","03","부산광역시","부산진구","개금동","5"
"20180509","수","03","부산광역시","부산진구","당감동","6"
"20180509","수","03","부산광역시","북구","구포동","5"
"20180509","수","03","부산광역시","사상구","괘법동","5"
"20180509","수","03","부산광역시","사상구","학장동","5"
"20180509","수","03","부산광역시","사하구","신평동","5"
"20180509","수","03","부산광역시","수영구","광안동","5"
"20180509","수","03","부산광역시","연제구","연산동","5"
"20180509","수","03","부산광역시","영도구","남항동2가","5"
"20180509","수","03","부산광역시","해운대구","반송동","5"
"20180509","수","03","부산광역시","해운대구","재송동","5"
"20180509","수","03","부산광역시","해운대구","좌동","5"
"20180509","수","04","부산광역시","금정구","부곡동","6"
"20180509","수","04","부산광역시","기장군","정관면","6"
"20180509","수","04","부산광역시","기장군","기장읍","5"
"20180509","수","04","부산광역시","남구","대연동","8"
"20180509","수","04","부산광역시","동구","범일동","5"
"20180509","수","04","부산광역시","동구","수정동","5"
"20180509","수","04","부산광역시","동래구","명륜동","5"
"20180509","수","04","부산광역시","동래구","안락동","7"
"20180509","수","04","부산광역시","동래구","온천동","5"
"20180509","수","04","부산광역시","부산진구","당감동","10"
"20180509","수","04","부산광역시","부산진구","양정동","5"
"20180509","수","04","부산광역시","북구","구포동","5"
"20180509","수","04","부산광역시","북구","만덕동","5"
"20180509","수","04","부산광역시","사상구","괘법동","5"
"20180509","수","04","부산광역시","사상구","모라동","5"
"20180509","수","04","부산광역시","사상구","학장동","5"
"20180509","수","04","부산광역시","사하구","감천동","5"
"20180509","수","04","부산광역시","사하구","신평동","6"
"20180509","수","04","부산광역시","서구","부민동1가","5"
"20180509","수","04","부산광역시","수영구","광안동","5"
"20180509","수","04","부산광역시","수영구","남천동","5"
"20180509","수","04","부산광역시","연제구","연산동","5"
"20180509","수","04","부산광역시","영도구","남항동2가","5"
"20180509","수","04","부산광역시","해운대구","우동","5"
"20180509","수","04","부산광역시","해운대구","재송동","5"
"20180509","수","04","부산광역시","해운대구","좌동","9"
"20180509","수","04","부산광역시","해운대구","중동","5"
"20180509","수","05","부산광역시","강서구","대저1동","5"
"20180509","수","05","부산광역시","금정구","구서동","5"
"20180509","수","05","부산광역시","금정구","부곡동","8"
"20180509","수","05","부산광역시","기장군","기장읍","5"
"20180509","수","05","부산광역시","기장군","정관면","5"
"20180509","수","05","부산광역시","남구","대연동","14"
"20180509","수","05","부산광역시","남구","문현동","5"
"20180509","수","05","부산광역시","동구","수정동","5"
"20180509","수","05","부산광역시","동래구","명륜동","5"
"20180509","수","05","부산광역시","동래구","명장동","5"
"20180509","수","05","부산광역시","동래구","안락동","10"
"20180509","수","05","부산광역시","부산진구","당감동","14"
"20180509","수","05","부산광역시","북구","구포동","11"
"20180509","수","05","부산광역시","사상구","괘법동","5"
"20180509","수","05","부산광역시","사상구","학장동","7"
"20180509","수","05","부산광역시","사하구","감천동","5"
"20180509","수","05","부산광역시","사하구","구평동","5"
"20180509","수","05","부산광역시","사하구","신평동","19"
"20180509","수","05","부산광역시","서구","부민동1가","5"
"20180509","수","05","부산광역시","서구","암남동","5"
"20180509","수","05","부산광역시","수영구","광안동","7"
"20180509","수","05","부산광역시","수영구","수영동","5"
